2096    ,326,1064
3337    ,0,0
3037    ,2549,7743
7046    ,4,46
4214    ,1,17
1436    ,0,0
3281    ,0,0
1306    ,0,4
2114    ,165,480
3127    ,64,237
1318    ,0,2
4356    ,0,0
5139    ,1,6
3223    ,0,0
5134    ,0,0
3234    ,4,1
1260    ,0,0
1536    ,0,0
4233    ,2,2
3131    ,46,139
2156    ,40,154
3174    ,9,41
2247    ,42,101
3325    ,8,16
6038    ,191,500
2313    ,0,0
0054    ,0,0
1119    ,133,472
3376    ,0,0
5008    ,5477,18398
4317    ,0,0
1331    ,0,0
1101    ,412,1283
4196    ,19,47
2111    ,265,817
1468    ,2,2
5029    ,690,2188
4055    ,429,1503
4184    ,12,24
1391    ,0,0
7073    ,6,8
5080    ,30,287
6147    ,0,0
1231    ,0,6
2259    ,0,1
3135    ,29,162
3198    ,1,8
2282    ,13,39
2055    ,1426,5461
6060    ,44,89
1046    ,2744,8971
1274    ,0,2
2293    ,0,0
1049    ,2277,7530
1087    ,698,2181
6000    ,17873,78410
2380    ,0,0
3315    ,0,0
2372    ,0,2
1242    ,3,2
5072    ,63,275
5128    ,2,7
6143    ,0,0
1021    ,13289,44473
3294    ,0,0
2201    ,35,164
6122    ,0,9
1179    ,15,107
6117    ,1,9
4155    ,4,5
3261    ,1,3
2320    ,0,0
4236    ,1,13
1241    ,0,3
2239    ,23,45
2078    ,699,2127
1490    ,0,0
8019    ,32,71
1325    ,5,12
3161    ,16,49
4088    ,164,575
8014    ,18,31
3097    ,151,456
5173    ,5,18
2347    ,0,0
3033    ,3619,11691
0041    ,0,0
3239    ,0,1
2187    ,21,77
4085    ,153,506
0060    ,0,0
1500    ,0,0
3248    ,0,4
6094    ,5,22
4240    ,0,2
1031    ,6413,21769
1555    ,0,0
2262    ,18,87
4252    ,0,0
2020    ,13190,42338
3357    ,2,8
1098    ,588,1818
2040    ,2975,10486
0030    ,0,0
6026    ,296,1257
3269    ,0,0
0027    ,0,0
1556    ,0,0
2183    ,7,20
7070    ,12,56
6078    ,37,79
2231    ,0,6
3310    ,0,0
7045    ,10,56
5038    ,241,720
1339    ,3,4
4374    ,0,0
5091    ,12,52
5066    ,162,532
2115    ,142,487
5084    ,17,46
8008    ,13,78
4043    ,781,2704
9001    ,112,664
2276    ,9,25
4351    ,0,0
4108    ,117,342
6229    ,0,0
7022    ,24,42
6214    ,8,9
2087    ,308,1045
6222    ,0,0
1084    ,687,2191
4006    ,16385,52719
2106    ,280,1390
3181    ,4,19
7019    ,60,142
3344    ,0,0
6013    ,1034,4018
5076    ,60,195
1209    ,1,20
1401    ,0,0
2091    ,354,1135
3195    ,4,30
5144    ,0,0
1479    ,0,1
6203    ,0,0
4100    ,90,365
4301    ,0,0
1444    ,0,0
2363    ,0,0
1073    ,985,3551
4331    ,0,0
1472    ,1,4
6081    ,22,35
5151    ,4,2
5100    ,16,64
4189    ,3,14
3139    ,43,132
2066    ,906,3089
6113    ,10,32
4120    ,24,62
2095    ,309,949
1245    ,0,0
3030    ,4359,12662
2038    ,3654,11721
1122    ,192,517
5166    ,1,5
1453    ,0,0
4222    ,0,0
0005    ,0,0
2283    ,7,26
1388    ,0,0
1358    ,0,0
3124    ,28,76
1133    ,107,1110
2366    ,0,0
2224    ,3,40
3172    ,12,34
5177    ,3,7
3119    ,47,184
1012    ,29873,99175
5192    ,0,0
8004    ,103,320
4048    ,612,1974
1574    ,0,0
2204    ,4,57
1144    ,65,242
3062    ,510,1866
1485    ,3,5
2385    ,0,0
1437    ,1,5
4270    ,0,0
2310    ,0,0
1240    ,0,0
1159    ,16,89
2325    ,0,0
3059    ,976,3679
2053    ,1328,4555
5120    ,4,26
1200    ,40,81
1517    ,0,7
1581    ,0,0
3235    ,3,2
1165    ,42,244
1040    ,4081,14754
5087    ,38,96
5073    ,24,129
1199    ,9,46
4217    ,0,0
6037    ,115,856
3300    ,0,0
1347    ,0,0
2128    ,144,348
5062    ,31,141
1524    ,0,0
4378    ,0,2
4381    ,0,0
6061    ,45,63
4021    ,3978,12368
4093    ,197,646
1027    ,8235,26782
6009    ,1871,6529
1262    ,0,46
4076    ,209,615
3094    ,215,542
6075    ,5,125
1093    ,471,1729
5027    ,682,2030
1218    ,2,20
7026    ,28,141
4152    ,4,16
2269    ,3,6
4118    ,23,86
1410    ,0,0
7053    ,6,22
1080    ,795,2701
5069    ,135,1196
1205    ,1,7
6032    ,364,1333
1275    ,0,2
1108    ,282,1057
4360    ,0,0
6001    ,8535,38326
6110    ,0,1
1390    ,0,0
7074    ,0,0
4104    ,44,153
4198    ,11,30
2258    ,28,77
3134    ,27,72
3203    ,1,8
4131    ,35,152
6059    ,32,65
4325    ,0,0
6092    ,45,87
1223    ,7,8
2273    ,5,22
3147    ,36,136
4124    ,20,314
3114    ,33,158
5191    ,0,2
2373    ,0,3
3268    ,0,6
1551    ,0,0
6142    ,0,0
2077    ,629,2577
1228    ,6,12
4235    ,0,0
1363    ,1,9
4298    ,0,0
2238    ,2,7
2362    ,0,0
4297    ,0,0
2021    ,11364,37401
6179    ,0,0
3128    ,48,134
3356    ,0,0
8000    ,2308,13301
2049    ,1884,6455
3166    ,15,57
1334    ,0,0
2328    ,0,0
3182    ,13,24
2035    ,3924,12615
3066    ,535,1940
2100    ,218,793
4044    ,1013,2844
3260    ,0,0
6197    ,0,0
1003    ,96556,318069
2234    ,0,12
3085    ,226,624
3013    ,15742,51037
5145    ,0,0
4274    ,0,0
6187    ,0,0
2072    ,714,2415
4357    ,0,0
5138    ,5,10
2099    ,282,790
3240    ,0,2
1312    ,0,2
2041    ,2951,9527
2152    ,59,190
1579    ,0,0
1153    ,44,191
3034    ,3285,9640
0042    ,0,0
2348    ,0,0
4086    ,147,480
0061    ,0,0
5041    ,174,623
3313    ,0,2
2177    ,16,74
2019    ,14328,44371
3204    ,2,4
7032    ,12,50
1357    ,0,13
2084    ,489,1586
0053    ,0,0
1006    ,54192,184028
3375    ,0,0
4097    ,113,331
1484    ,1,8
2251    ,6,2
4072    ,146,537
6027    ,178,626
1432    ,0,0
0024    ,0,0
2182    ,17,59
4162    ,0,0
4114    ,35,101
6036    ,62,1107
1070    ,980,3473
0039    ,0,0
1045    ,2818,9511
1293    ,0,0
6048    ,86,245
5028    ,625,2072
4127    ,49,162
5083    ,23,45
8005    ,145,508
3130    ,43,131
5012    ,3647,12435
2157    ,41,171
1088    ,607,2175
3105    ,201,361
1103    ,259,911
2147    ,106,328
2170    ,57,154
1389    ,0,0
2202    ,49,185
3110    ,80,269
6086    ,19,66
6062    ,5,14
4187    ,0,0
1351    ,0,0
1400    ,0,0
6146    ,0,0
3232    ,6,7
1368    ,0,7
3278    ,0,0
6133    ,0,0
3069    ,348,1372
9002    ,145,779
1543    ,0,0
3072    ,480,1477
1118    ,113,424
2384    ,0,0
8018    ,3,12
4310    ,0,0
3162    ,16,81
1092    ,526,1727
3118    ,55,163
4388    ,0,0
2067    ,982,3256
6114    ,19,43
5129    ,8,30
2094    ,341,1019
3251    ,0,0
2153    ,32,175
3326    ,6,29
5163    ,0,0
2076    ,643,2286
1438    ,28,90
4379    ,0,0
3244    ,0,2
2008    ,36559,118499
2324    ,0,3
5172    ,0,5
4071    ,258,889
4232    ,1,9
1013    ,26079,95639
6006    ,2383,8683
5070    ,78,294
1198    ,0,4
1141    ,140,373
1002    ,125332,428001
4375    ,0,0
5092    ,20,64
2088    ,357,1186
1487    ,0,0
7011    ,262,790
5019    ,1705,5585
1048    ,2754,8937
2022    ,11018,35448
1516    ,0,0
2186    ,1,18
1166    ,31,932
1501    ,0,0
2266    ,2,27
3347    ,0,5
7007    ,366,2022
4256    ,0,0
2165    ,37,73
5039    ,442,1475
4153    ,0,35
1489    ,0,0
7044    ,43,288
6058    ,98,156
1322    ,2,21
6223    ,0,0
5068    ,60,205
1424    ,0,0
3351    ,0,0
3113    ,56,236
3314    ,4,23
0033    ,0,0
3167    ,4,16
4309    ,0,0
3095    ,206,612
7047    ,6,33
6149    ,0,0
0043    ,0,0
6152    ,0,93
5032    ,741,2193
1116    ,137,674
4336    ,0,0
2263    ,9,15
1473    ,3,5
6082    ,0,15
4324    ,0,0
1463    ,0,0
1208    ,11,46
1091    ,408,1648
2272    ,6,15
3355    ,0,0
1109    ,382,1168
8009    ,40,188
4363    ,0,0
2046    ,2315,7885
5126    ,2,18
2248    ,21,70
5187    ,0,0
1550    ,0,0
3274    ,0,1
1237    ,7,20
2237    ,40,75
4223    ,0,1
5188    ,2,10
4314    ,0,0
2228    ,3,17
1227    ,0,4
1252    ,4,11
3342    ,0,0
4188    ,2,4
3247    ,0,0
4123    ,57,140
2090    ,326,1003
3194    ,0,3
6198    ,0,0
3031    ,3872,12292
3047    ,1365,4457
3287    ,0,0
5167    ,0,2
1371    ,0,0
4045    ,794,2571
2298    ,3,16
2018    ,14936,49726
1434    ,0,0
7033    ,52,166
4247    ,0,0
2365    ,7,16
4164    ,2,13
1337    ,3,16
3183    ,1,12
4049    ,511,1770
2287    ,0,0
1573    ,0,0
1059    ,1586,5111
2189    ,47,90
2124    ,100,361
1145    ,69,253
2396    ,0,0
2192    ,53,182
3301    ,0,0
4268    ,0,0
3291    ,0,0
1525    ,0,0
4115    ,36,137
1356    ,6,28
1539    ,0,0
2104    ,249,853
4265    ,0,0
2387    ,0,0
2279    ,4,22
1582    ,0,0
6087    ,31,66
1311    ,0,0
5086    ,12,51
4012    ,9261,30651
4083    ,90,385
4119    ,27,90
7050    ,6,54
1326    ,0,0
1044    ,3235,10993
4092    ,93,379
1545    ,0,0
5077    ,59,162
2342    ,0,0
4075    ,186,560
1483    ,0,0
2158    ,42,141
8006    ,102,315
0021    ,0,0
2267    ,7,19
4132    ,19,50
3073    ,551,1494
6031    ,147,507
2225    ,12,46
6206    ,0,0
3138    ,33,170
6049    ,32,132
4156    ,3,9
2323    ,0,4
0006    ,0,0
6074    ,4,18
1414    ,0,0
6111    ,8,31
6167    ,0,0
0018    ,0,0
1397    ,0,0
4239    ,0,2
4199    ,0,5
6042    ,40,137
3233    ,4,12
4234    ,0,0
5065    ,91,375
2175    ,11,47
1456    ,0,0
1276    ,0,0
3117    ,113,397
6063    ,42,52
5190    ,0,0
5104    ,16,49
2374    ,0,0
2300    ,0,0
4308    ,0,0
6226    ,0,0
4192    ,0,0
1411    ,0,0
3010    ,21421,68920
1193    ,10,51
4329    ,0,0
6186    ,5,4
3359    ,0,0
4380    ,0,0
5125    ,30,77
5121    ,6,14
3038    ,2484,7579
1476    ,0,0
4067    ,451,1456
7025    ,3,22
6007    ,2106,6444
4033    ,1598,5180
2297    ,0,0
6199    ,33,31
7072    ,0,0
5040    ,169,826
4068    ,454,1440
3312    ,1,10
1188    ,24,87
4372    ,0,0
2071    ,709,2142
4228    ,0,0
3243    ,2,5
2009    ,33106,104356
4040    ,986,3973
2275    ,6,24
5171    ,0,6
2034    ,4416,14423
3081    ,266,690
5141    ,0,1
4107    ,108,287
4087    ,181,580
2002    ,117532,383796
1138    ,168,466
4161    ,5,28
1168    ,10,61
6153    ,0,0
5020    ,1408,5190
1005    ,67176,222174
5181    ,1,7
4400    ,0,0
5133    ,0,2
2023    ,9404,31980
1578    ,0,0
1127    ,222,784
6020    ,563,1747
3164    ,4,23
1336    ,0,0
3109    ,61,237
0025    ,0,0
3151    ,2,21
3084    ,283,721
3106    ,132,418
2249    ,10,48
1185    ,4,29
4273    ,0,0
2146    ,67,242
3275    ,0,0
5033    ,479,1889
2221    ,36,127
4296    ,0,0
7034    ,2,25
5006    ,6165,20746
1297    ,0,0
1279    ,0,2
4126    ,17,52
8024    ,0,3
1520    ,0,0
2335    ,0,0
3065    ,643,2285
2047    ,2110,6986
2159    ,21,79
3032    ,3002,9914
3279    ,0,0
6130    ,0,0
3068    ,688,2045
5061    ,116,380
1540    ,0,0
4224    ,3,7
4112    ,36,156
2229    ,0,0
7030    ,29,69
2122    ,64,319
8001    ,490,2910
1462    ,0,0
6118    ,9,60
4338    ,2,4
3354    ,0,2
4391    ,0,0
5108    ,25,78
4366    ,0,0
1415    ,0,0
3252    ,0,0
1083    ,885,3055
3327    ,0,0
2193    ,24,56
4384    ,0,0
3374    ,0,0
1255    ,0,2
4116    ,34,92
4311    ,0,0
7059    ,0,0
2098    ,340,1067
3236    ,0,0
1043    ,3707,11792
1225    ,0,9
2060    ,1253,4244
5085    ,19,65
5071    ,124,305
3348    ,0,0
4376    ,0,0
7038    ,5,50
1154    ,30,142
3074    ,374,1495
5110    ,17,41
0064    ,0,0
4244    ,0,3
2364    ,0,0
1537    ,0,4
4070    ,229,716
1014    ,25813,83318
1060    ,1551,5151
6084    ,43,132
3133    ,25,126
5155    ,2,14
7006    ,441,1398
4251    ,0,0
