10012,0.9617094805755222
10453,0.4090261048302484
10452,0.9287226823880649
10451,0.4556742923465681
10457,0.5036257903279935
10456,0.8338658507427709
10455,0.6642665479816356
10454,0.558689942428988
10459,0.9498754203043555
10458,0.9190814372030706
10011,0.5739621141895266
11233,0.6427090184958373
11385,0.6698133784761905
10017,1.0
10016,0.9620057075336963
11222,1.0
10014,1.0
10280,1.0
11379,1.0
11378,1.0
11375,0.8331978158647222
11103,0.09947664457138655
11377,0.28710759262071467
11101,0.12360052436550004
11106,0.8547509380181602
11370,1.0
11104,1.0
11372,1.0
11102,0.5580733449573827
11374,1.0
10040,0.8986208199622278
10041,1.0
10029,0.6112926935715961
11201,0.8289185250208884
11203,0.4584441517695507
10128,0.9310683363046358
11205,0.9442695054089643
11373,0.7630688819451066
11207,0.7717781062528103
11206,0.5287855006570934
11209,1.0
11208,0.833364673566782
11105,0.8982244409780535
10024,1.0
10025,0.8660851465191172
11368,0.6053047035442456
11369,0.9942443811448566
11366,1.0
11367,0.7153977109879037
11364,0.824646045561553
11365,0.9694109838663598
11362,1.0
11363,1.0
11360,1.0
10023,0.8172643288060301
11220,0.40144609902657513
11212,0.8742938170446996
11213,1.0
11210,1.0
11211,0.6398879821712571
11216,0.7624266121340302
11217,1.0
11214,0.488334308752716
11215,0.954611923047507
10035,0.6836095332987328
10034,1.0
10037,0.5190863762156089
10036,1.0
10031,0.20678431565908606
10030,0.6972494284420567
10033,0.224676689587928
10032,1.0
11358,1.0
11004,1.0
11694,1.0
11692,0.7318020063603515
11693,1.0
11355,0.7259761676448375
11691,0.9439098866924022
10039,0.5595231408773105
11435,0.5188013659056805
10038,0.759777116717356
10309,1.0
10308,0.525194950119513
10307,1.0
10306,1.0
10305,1.0
10304,0.8648248031162967
10303,1.0
10302,0.48358529450811893
10301,0.5952244045976574
11229,0.940402851554805
11228,0.8753941740437805
10026,1.0
10027,0.9554893599355032
11225,1.0
11224,0.9819002367812975
11223,0.9509119358990245
11218,0.7365143477593102
11221,0.7494320794708673
10021,0.8522058292159109
11219,1.0
11429,1.0
11428,1.0
11421,1.0
11420,0.7036881606116038
11423,0.9833297946809637
11422,1.0
11427,0.2255864053193584
11426,1.0
10152,0
10310,0.8608852976223378
10312,0.05200761677737031
10314,1.0
10009,0.9000722040901752
11238,0.8132000563931469
11239,0.5
10019,1.0
11230,1.0
11231,0.9012616019311106
11232,0.45398806557866056
10010,1.0
11234,0.9192975679338111
11235,0.8934151014056952
11236,0.7951067273358022
11237,0.15197185024040402
11432,0.9791985638672963
11433,1.0
11430,0
11436,0.8669048201507232
10022,1.0
11434,0.5838152765276198
11204,0.012688437376952083
10004,1.0
10007,1.0
10001,1.0
10002,0.6699529699680455
10003,1.0
11357,1.0
10162,0.0
11356,0.9574641673990167
10475,1.0
10474,1.0
10471,0.6001213275189766
10470,1.0
10473,1.0
10472,1.0
11354,1.0
11361,0.9167463226831484
11226,1.0
10466,1.0
10467,1.0
10464,1.0
10465,1.0
10462,1.0
10463,0.7624274267983341
10460,0.9993465508709156
10461,0.9148928684191
10468,0.2281987981769502
10469,1.0
11411,0.8677395696350678
11412,0.2676993093978995
11413,0.027445557702798277
11414,0.5723023895760628
11415,1.0
11416,1.0
11417,1.0
11418,1.0
11419,1.0
10013,1.0
