11201,0.000826791,0.001123651,0.001118744,0.000839058,0.000647694,0.000277233,0.000130029,3.68008E-05,0,0,0,0,0,0,0,0,0,0,0,0
11203,0.000115979,0.000239691,0.000313918,0.000425773,0.000454124,0.000514433,0.000596392,0.000571134,0.000550515,0.000371649,0.000281443,0.000229897,0.000155155,9.3299E-05,6.4433E-05,2.21649E-05,0,0,0,0
11204,0.000114522,0.000270899,0.000381932,0.000472038,0.000520288,0.000630741,0.000585978,0.000590629,0.000470875,0.000361005,0.000272061,0.000237182,8.95245E-05,2.32531E-06,0,0,0,0,0,0
11205,0.001200942,0.001768707,0.001117216,0.00033752,0.000468341,0.000107274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11206,0.001194595,0.001753153,0.00132973,0.000583784,0.000133333,5.40541E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11207,0.000899775,0.001463964,0.001136824,0.000723536,0.000467905,0.00023536,6.58784E-05,6.19369E-06,5.63063E-07,0,0,0,0,0,0,0,0,0,0,0
11208,0.00043934,0.000936244,0.000955795,0.000815141,0.000589769,0.000508309,0.00031715,0.000218855,0.00011513,6.6797E-05,3.74715E-05,0,0,0,0,0,0,0,0,0
11209,0.000211724,0.000531471,0.000730952,0.000633732,0.000520668,0.000502665,0.000506985,0.000396803,0.000324067,0.000277978,0.000185799,9.57799E-05,5.90523E-05,2.23246E-05,0,0,0,0,0,0
11210,0.000164117,0.000413888,0.000508696,0.000705505,0.000708775,0.000797698,0.000683928,0.000456388,0.000334118,0.000187655,3.5308E-05,3.92311E-06,0,0,0,0,0,0,0,0
11211,0.000635343,0.00106974,0.000994385,0.000871749,0.000780142,0.000524527,0.000103428,2.06856E-05,0,0,0,0,0,0,0,0,0,0,0,0
11212,0.000712885,0.001367915,0.001070798,0.000859973,0.000596195,0.000266719,9.80584E-05,2.74564E-05,0,0,0,0,0,0,0,0,0,0,0,0
11213,0.001012643,0.001051066,0.000953148,0.001223352,0.00048587,0.000176004,6.19732E-05,3.22261E-05,3.71839E-06,0,0,0,0,0,0,0,0,0,0,0
11214,0.000297501,0.000507175,0.000607373,0.000700148,0.000618506,0.000590054,0.000475631,0.00049666,0.000369866,0.000205344,0.000106383,2.53587E-05,0,0,0,0,0,0,0,0
11215,0.000370295,0.000847654,0.000840835,0.000879705,0.000623977,0.000536007,0.00037916,0.000293235,0.000157529,7.16039E-05,0,0,0,0,0,0,0,0,0,0
11216,0.000726107,0.001139843,0.001281547,0.000912288,0.000508895,0.000309268,0.000115846,5.1717E-06,0,0,0,0,0,1.03434E-06,0,0,0,0,0,0
11217,0.000480265,0.000871463,0.001081034,0.001213762,0.000738736,0.000335313,0.000237513,4.19141E-05,0,0,0,0,0,0,0,0,0,0,0,0
11218,0.000431914,0.000971147,0.001098698,0.000848874,0.000661506,0.000306122,0.000257741,0.000188248,0.0001557,7.21323E-05,7.91696E-06,0,0,0,0,0,0,0,0,0
11219,5.69217E-05,0.000230723,0.000402247,0.000451579,0.000425015,0.000420461,0.000346084,0.000352914,0.000430328,0.000437158,0.000332423,0.000304341,0.000293716,0.000229964,0.000176837,0.000102459,6.8306E-06,0,0,0
11220,0.000388432,0.000663453,0.000671959,0.000781117,0.000650695,0.000791749,0.000620215,0.000350865,8.00964E-05,1.41764E-06,0,0,0,0,0,0,0,0,0,0
11221,0.000481227,0.001081438,0.001107879,0.000879164,0.000656399,0.000430989,0.000242597,0.000115019,5.28821E-06,0,0,0,0,0,0,0,0,0,0,0
