BZ158,1.0
BZ159,1.0
BZ16,1.0
BZ160,1.0
BZ161,1.0
BZ162,1.0
BZ164,1.0
BZ166,1.0
BZ17,1.0
BZ175,-1.0
BZ176,1.0
BZ177,1.0
BZ18,1.0
BZ19,1.0
BZ195,1.0
BZ198,1.0
BZ20,1.0
BZ200,1.0
BZ201,1.0
BZ202,1.0
BZ203,1.0
BZ207,1.0
BZ21,1.0
BZ214,0.0
BZ215,1.0
BZ217,1.0
BZ218,1.0
BZ219,1.0
BZ22,1.0
BZ220,1.0
BZ221,1.0
BZ222,1.0
BZ223,1.0
BZ224,1.0
BZ227,1.0
BZ228,1.0
BZ23,1.0
BZ230,1.0
BZ232,1.0
BZ233,1.0
BZ235,1.0
BZ236,1.0
BZ237,1.0
BZ238,1.0
BZ239,1.0
BZ24,1.0
BZ240,1.0
BZ241,0.5
BZ242,1.0
BZ243,1.0
BZ244,1.0
BZ245,1.0
BZ246,1.0
BZ247,0.0
BZ248,1.0
BZ25,1.0
BZ250,1.0
BZ251,1.0
BZ253,1.0
BZ254,1.0
BZ255,1.0
BZ256,1.0
BZ257,1.0
BZ258,1.0
BZ259,1.0
BZ26,1.0
BZ260,1.0
BZ261,1.0
BZ262,1.0
BZ263,1.0
BZ264,1.0
BZ265,1.0
BZ268,1.0
BZ269,1.0
BZ27,1.0
BZ270,1.0
BZ272,1.0
BZ273,1.0
BZ274,1.0
BZ275,1.0
BZ276,1.0
BZ278,1.0
BZ279,-1.0
BZ28,1.0
BZ280,1.0
BZ281,1.0
BZ282,1.0
BZ283,1.0
BZ284,1.0
BZ286,1.0
BZ287,1.0
BZ288,1.0
BZ289,1.0
BZ29,1.0
BZ290,1.0
BZ291,1.0
BZ293,1.0
BZ294,1.0
BZ297,1.0
BZ298,1.0
BZ30,1.0
BZ300,1.0
BZ301,1.0
BZ302,1.0
BZ307,1.0
BZ309,1.0
BZ31,1.0
BZ316,1.0
BZ32,1.0
BZ321,1.0
BZ322,1.0
BZ323,1.0
BZ324,1.0
BZ325,1.0
BZ326,1.0
BZ327,1.0
BZ33,1.0
BZ330,1.0
BZ335,1.0
BZ336,0.5
BZ337,1.0
BZ338,1.0
BZ339,1.0
BZ34,1.0
BZ340,1.0
BZ341,1.0
BZ342,1.0
BZ343,1.0
BZ346,1.0
BZ349,1.0
BZ35,1.0
BZ350,1.0
BZ351,1.0
BZ353,1.0
BZ358,1.0
BZ359,1.0
BZ36,1.0
BZ360,1.0
BZ361,1.0
BZ362,1.0
BZ367,1.0
BZ369,1.0
BZ37,1.0
BZ370,1.0
BZ372,1.0
BZ373,1.0
BZ374,0.5
BZ375,1.0
BZ377,1.0
BZ378,1.0
BZ38,1.0
BZ382,1.0
BZ383,1.0
BZ384,1.0
BZ385,1.0
BZ386,1.0
BZ387,1.0
BZ388,1.0
BZ389,1.0
BZ39,1.0
BZ390,1.0
BZ391,1.0
BZ40,1.0
BZ42,1.0
BZ43,1.0
BZ44,1.0
BZ45,1.0
BZ46,1.0
BZ47,1.0
BZ48,1.0
BZ49,1.0
BZ495,1.0
BZ50,1.0
BZ51,1.0
BZ52,1.0
BZ525,1.0
BZ527,1.0
BZ53,1.0
BZ54,1.0
BZ55,1.0
BZ57,1.0
BZ58,1.0
BZ59,1.0
BZ60,1.0
BZ61,1.0
BZ62,1.0
BZ63,1.0
BZ64,1.0
BZ65,1.0
BZ67,1.0
BZ69,1.0
BZ70,1.0
BZ71,0.0
BZ72,1.0
BZ73,1.0
BZ74,1.0
BZ75,1.0
BZ77,1.0
BZ78,1.0
BZ79,1.0
BZ80,1.0
BZ81,1.0
BZ82,1.0
BZ84,1.0
BZ85,1.0
BZ86,1.0
BZ87,1.0
BZ88,1.0
BZ90,1.0
BZ91,1.0
BZ93A,1.0
BZ93B,1.0
BZ96,1.0
BZ97,1.0
BZ98,1.0
BZ99,1.0
M001,1.0
M002,1.0
M003,1.0
M004,0.0
M005-02,1.0
M005-06,1.0
M005-ZN01,1.0
M005-ZN02,1.0
M006,1.0
M007,1.0
M008,1.0
M009,1.0
M010-01,1.0
M010-031,1.0
M010-048,-1.0
M010-059,-1.0
M010-089,1.0
M010-090,-1.0
M010-103,1.0
M010-143,-1.0
M010-145,1.0
M010-151,1.0
M010-164,-1.0
M010-167,1.0
M010-169,-1.0
M010-176,-1.0
M010-187,1.0
M010-188,1.0
M010-193,1.0
M010-195,-1.0
M010-202,1.0
M010-207,1.0
M010-241,1.0
M010-247,1.0
M010-ZN01,1.0
M010-ZN02&4,1.0
M010-ZN03,1.0
M010-ZN05,1.0
M010-ZN06,1.0
M010-ZN07,1.0
M010-ZN08,1.0
M010-ZN09,1.0
M010-ZN10&11,0.5
M010-ZN12&13,1.0
M010-ZN14,1.0
M010-ZN15,1.0
M010-ZN16,1.0
M010-ZN17,1.0
M010-ZN18&19,1.0
M010-ZN20,0.5
M010-ZN21,1.0
M010-ZN24&25,1.0
M010-ZN26,1.0
M010-ZN27,1.0
M010-ZN28,1.0
M010-ZN29,0.0
M010-ZN30,0.0
M010-ZN31,1.0
M010-ZN32,1.0
M010-ZN33,0.0
M010-ZN34,0.5
M010-ZN35,1.0
M010-ZN36,1.0
M010-ZN37,1.0
M010-ZN38,1.0
M010-ZN39,1.0
M010-ZN40,1.0
M010-ZN41,1.0
M010-ZN42&43,1.0
M010-ZN44,0.0
M010-ZN45,1.0
M010-ZN46,0.5
M010-ZN47,1.0
M010-ZN48,1.0
M011,1.0
M012,1.0
M013,1.0
M014,0.0
M014-02,1.0
M014-03,1.0
M015,1.0
M016,1.0
M017,1.0
M018,1.0
M019,0.0
M020,1.0
M021,1.0
M022,1.0
M024,1.0
M025,1.0
M027,1.0
M027-01,1.0
M028-02,1.0
M028-03,1.0
M028-ZN01,1.0
M028-ZN02,0.0
M028-ZN03,1.0
M029-01,1.0
M029-02,0.0
M029-10,1.0
M029-ZN01,1.0
M029-ZN02,0.0
M029-ZN03,1.0
M029-ZN04,1.0
M029-ZN05,1.0
M029-ZN06,1.0
M030,1.0
M030A,1.0
M030B,1.0
M031,0.0
M032,1.0
M033,1.0
M034,1.0
M035,1.0
M036,1.0
M037-01,1.0
M037-03,1.0
M037-04,-1.0
M037-05B,1.0
M037-08,-1.0
M037-09,1.0
M037-10,1.0
M037-11,1.0
M037-ZN01,0.0
M037-ZN02,0.0
M037-ZN03,0.0
M037-ZN04,1.0
M037-ZN05,0.0
M037-ZN06,0.0
M037-ZN07,0.0
M037-ZN08,0.0
M037-ZN09,1.0
M038,1.0
M039-ZN01,1.0
M040,1.0
M041,1.0
M042-01,1.0
M042-02,1.0
M042-03,-1.0
M042-ZN01,1.0
M042-ZN02,0.0
M042-ZN03,1.0
M042-ZN04,1.0
M042-ZN05,1.0
M042-ZN06,0.0
M042-ZN07,1.0
M042-ZN08,0.5
M043-ZN01,1.0
M043-ZN02,0.0
M044,1.0
M045,0.0
M046,1.0
M047,0.5
M047-01,0.5
M047-03,1.0
M051,1.0
M052,1.0
M052-02,1.0
M053,1.0
M054,1.0
M055,1.0
M056-01,1.0
M056-02,1.0
M056-03,1.0
M056-04,1.0
M056-ZN01,0.5
M056-ZN02,0.0
M056-ZN03,0.5
M056-ZN04,1.0
M056-ZN05,1.0
M058-01,1.0
M058-06,1.0
M058-07,1.0
M058-ZN01,1.0
M058-ZN02,1.0
M058-ZN03,0.0
M059,1.0
M062,1.0
M064,1.0
M065,1.0
M066,0.0
M067,1.0
M069,1.0
M070,1.0
M071-02,1.0
M071-03,1.0
M071-04,1.0
M071-08,1.0
M071-13,1.0
M071-16,1.0
M071-31,1.0
M071-34,1.0
M071-36,1.0
M071-37,1.0
M071-38,0.0
M071-ZN01,1.0
M071-ZN02,1.0
M071-ZN03,0.0
M071-ZN04,1.0
M071-ZN05,1.0
M071-ZN06,1.0
M071-ZN07,1.0
M071-ZN08,1.0
M071-ZN09,1.0
M071-ZN10,1.0
M071-ZN11,1.0
M071-ZN12,1.0
M071-ZN13,1.0
M071-ZN14,1.0
M071-ZN15,0.0
M071-ZN16,1.0
M071-ZN17,0.0
M071-ZN18,1.0
M071-ZN19,1.0
M071-ZN20,1.0
M071-ZN21,1.0
M071-ZN22,1.0
M071-ZN23,1.0
M071-ZN24,1.0
M071-ZN25,0.5
M071-ZN30,1.0
M071-ZN31,1.0
M071-ZN32,1.0
M072-01,1.0
M072-03,1.0
M072-ZN26,1.0
M072-ZN27,0.5
M072-ZN28,1.0
M072-ZN29,1.0
M076,1.0
M077-02,1.0
M077-03,1.0
M077-04,1.0
M077-ZN01,1.0
M077-ZN02,1.0
M077-ZN03,1.0
M077-ZN04,0.0
M079,0.5
M080,1.0
M081-02,1.0
M081-ZN01,1.0
M081-ZN02,1.0
M082,1.0
M083,1.0
M085,1.0
M086,1.0
M087,1.0
M088,1.0
M088-01,1.0
M088-03,1.0
M089,1.0
M089-01,-1.0
M090,1.0
M093,1.0
M095-ZN01,1.0
M095-ZN02,1.0
M095-ZN03,1.0
M095-ZN04,1.0
M095-ZN05,1.0
M095-ZN06,1.0
M095-ZN07,0.0
M095-ZN08,1.0
M097,0.0
M098-01,1.0
M098-02,1.0
M098-ZN01,1.0
M098-ZN02,1.0
M099,0.0
M099-01,0.0
M100,1.0
M101,1.0
M104-ZN01,1.0
M104-ZN02,0.0
M104-ZN03,1.0
M104-ZN04,1.0
M105,0.0
M105-01,1.0
M105-02,1.0
M105-04,-1.0
M105-08,1.0
M107-01,1.0
M107-ZN05,0.5
M107-ZN06,1.0
M107-ZN07,1.0
M107-ZN08,0.0
M108F,0.0
M108G,0.0
M108H,1.0
M108L,1.0
M108N,1.0
M108P-03,1.0
M108P-04,0.0
M108P-05,1.0
M108P-06,1.0
M108P-07,1.0
M108Q,1.0
M108Q1-01,1.0
M108T,1.0
M108T01,0.5
M110,1.0
M111,0.5
M113,1.0
M116,1.0
M120A,1.0
M120B,1.0
M122,1.0
M124,1.0
M125A,1.0
M125B,1.0
M125C,1.0
M125D,1.0
M125E,1.0
M127,1.0
M132,1.0
M138,0.0
M140-01,1.0
M141,1.0
M144-01,1.0
M144-ZN01,1.0
M144-ZN02,1.0
M144-ZN03,1.0
M144-ZN04,1.0
M144-ZN05,0.5
M144-ZN06,1.0
M145,1.0
M148,0.0
M154,1.0
M155,1.0
M156,1.0
M158,1.0
M159,1.0
M160,1.0
M161,1.0
M164,-1.0
M165,1.0
M166,1.0
M169,1.0
M170,1.0
M171,1.0
M172,1.0
M177,-1.0
M180,1.0
M183,1.0
M184,0.0
M186,0.5
M187,1.0
M188,1.0
M188A,1.0
M189,1.0
M190,1.0
M191,1.0
M192,0.5
M193,1.0
M194,0.5
M195,1.0
M196,1.0
M198,1.0
M199,1.0
M200,1.0
M200A,1.0
M201,1.0
M203A,1.0
M203B,1.0
M203C,1.0
M203D,1.0
M203E,1.0
M204,0.0
M205,1.0
M206,1.0
M207,1.0
M208A,1.0
M208B,1.0
M208C,1.0
M208D-01,0.0
M208D-02,1.0
M208E,1.0
M208G,1.0
M211A,0.5
M211B,1.0
M212,1.0
M213,1.0
M214,1.0
M215,1.0
M216,0.0
M217,0.0
M218,0.5
M219,1.0
M220,0.5
M221,1.0
M222,1.0
M223,0.5
M224,1.0
M225,1.0
M226,1.0
M227,1.0
M228,1.0
M229,1.0
M230,1.0
M231,1.0
M233,1.0
M234,1.0
M235,1.0
M236,1.0
M237,1.0
M238,1.0
M239,1.0
M240,1.0
M241,1.0
M242,1.0
M243,1.0
M244,1.0
M245,0.5
M246,1.0
M247,1.0
M249,1.0
M251,1.0
M255,1.0
M256,1.0
M257,1.0
M258,1.0
M259,1.0
M262,1.0
M263,1.0
M264,1.0
M265,0.5
M270,0.0
M273-01,1.0
M277,1.0
M279,1.0
M280,1.0
M282,1.0
M283,1.0
M283-01,1.0
M283-02,1.0
M283-03,1.0
M283A,1.0
M284,1.0
M285,0.0
M286,1.0
M287,1.0
M288,1.0
M289,1.0
M290,1.0
M292,1.0
M294,1.0
M295,1.0
M300,1.0
M301,1.0
M302,1.0
M303,1.0
M304,1.0
M308,1.0
M376,1.0
M378,1.0
M379,1.0
M385,1.0
M386,1.0
MR-01,1.0
MR-02,1.0
MR-03,1.0
MR-04,1.0
MR-05,1.0
MR-06,1.0
MR-07,1.0
MR-08,0.5
MR-09,1.0
MR-10,1.0
MR-11,1.0
MR-12,1.0
MT05,-1.0
MT07,1.0
MZ02,1.0
MZ06,1.0
MZ07,1.0
MZ08,1.0
MZ09,-1.0
MZ10,1.0
MZ100,1.0
MZ101,1.0
MZ102,1.0
MZ103,1.0
MZ105,1.0
MZ106,1.0
MZ108,1.0
MZ109,1.0
MZ110,1.0
MZ111,1.0
MZ113,1.0
MZ114,1.0
MZ115,1.0
MZ116,1.0
MZ117,1.0
MZ118,1.0
MZ119,1.0
MZ12,1.0
MZ120,1.0
MZ121,1.0
MZ122,1.0
MZ123,1.0
MZ124,1.0
MZ125,1.0
MZ126,0.5
MZ127,-1.0
MZ128,1.0
MZ13,1.0
MZ130,1.0
MZ131,1.0
MZ132,1.0
MZ133,1.0
MZ136,1.0
MZ14,1.0
MZ144,1.0
MZ153,1.0
MZ155,1.0
MZ156,1.0
MZ15A,1.0
MZ15B,1.0
MZ163,1.0
MZ166,1.0
MZ168,1.0
MZ170,1.0
MZ172,1.0
MZ173,1.0
MZ174,1.0
MZ175,1.0
MZ181,1.0
MZ185,1.0
MZ188,1.0
MZ191,1.0
MZ192,1.0
MZ199,1.0
MZ20,1.0
MZ200,1.0
MZ201,1.0
MZ202,1.0
MZ203,1.0
MZ204,1.0
MZ205,1.0
MZ206,1.0
MZ207,1.0
MZ208,1.0
MZ21,1.0
MZ210,1.0
MZ212,1.0
MZ213,1.0
MZ214,1.0
MZ215,1.0
MZ216,1.0
MZ218,1.0
MZ22,1.0
MZ220,1.0
MZ224,1.0
MZ230,1.0
MZ239,1.0
MZ24,1.0
MZ240,1.0
MZ243,1.0
MZ244,1.0
MZ245,1.0
MZ246,1.0
MZ247,1.0
MZ248,1.0
MZ249,1.0
MZ25,1.0
MZ250,1.0
MZ251,1.0
MZ252,1.0
MZ253,1.0
MZ254,1.0
MZ255,1.0
MZ256,1.0
MZ257,1.0
MZ258,1.0
MZ259,1.0
MZ260,1.0
MZ262,1.0
MZ265,1.0
MZ267,1.0
MZ268,1.0
MZ269,1.0
MZ27,1.0
MZ271,1.0
MZ272,1.0
MZ280,1.0
MZ29,1.0
MZ30,1.0
MZ31,1.0
MZ32,0.5
MZ33,1.0
MZ34,1.0
MZ35,1.0
MZ36,1.0
MZ42,1.0
MZ43,1.0
MZ45,1.0
MZ46,1.0
MZ47,1.0
MZ48,1.0
MZ49,1.0
MZ50,1.0
MZ52,1.0
MZ57,1.0
MZ58,1.0
MZ59,1.0
MZ60,1.0
MZ61,1.0
MZ62,1.0
MZ63,1.0
MZ64,1.0
MZ65,1.0
MZ66,1.0
MZ69,1.0
MZ70,1.0
MZ71,1.0
MZ72,1.0
MZ80,1.0
MZ81,1.0
MZ87,1.0
MZ93,1.0
MZ96,1.0
MZ97,1.0
Q001-01,1.0
Q001-04,1.0
Q001-99,1.0
Q001-ZN01,0.0
Q001-ZN02,0.5
Q001-ZN03,1.0
Q001-ZN04,1.0
Q001-ZN05,1.0
Q001-ZN06,1.0
Q001-ZN07,1.0
Q001-ZN08,1.0
Q001-ZN09,1.0
Q001-ZN10,1.0
Q001A-01,1.0
Q002,1.0
Q003,1.0
Q004-01,1.0
Q004-ZN01,1.0
Q004-ZN02,1.0
Q004-ZN03,1.0
Q004A,1.0
Q005-01,1.0
Q005-04,1.0
Q005-05,1.0
Q005-06,1.0
Q005-11,1.0
Q005-12,1.0
Q005-ZN01,1.0
Q005-ZN02,1.0
Q005-ZN03,1.0
Q005-ZN04,0.5
Q005-ZN05,0.0
Q006,1.0
Q006-01,1.0
Q007,0.5
Q007-01,1.0
Q008-01,1.0
Q008-02,1.0
Q008-ZN01,1.0
Q008-ZN02,0.0
Q008-ZN03,1.0
Q009-01,1.0
Q009-ZN01,1.0
Q009-ZN02,1.0
Q010-G01,1.0
Q010A-ZN01,1.0
Q010A-ZN02,1.0
Q011,0.5
Q012-01,1.0
Q012-ZN01,1.0
Q012-ZN02,0.0
Q012-ZN03,1.0
Q012B,1.0
Q013,0.5
Q014,0.0
Q015-02,1.0
Q015-03,1.0
Q015-05,1.0
Q015-07,1.0
Q015-08,1.0
Q015-09,1.0
Q015-10,0.0
Q015-22,1.0
Q015-G01,0.5
Q015-ZN01,1.0
Q015-ZN02,1.0
Q015-ZN03,0.5
Q015-ZN04,1.0
Q015-ZN05,1.0
Q015-ZN06,0.5
Q015-ZN07,1.0
Q015-ZN08,0.0
Q015-ZN09,1.0
Q015-ZN10,1.0
Q015-ZN11,1.0
Q015-ZN12,0.5
Q015-ZN13,1.0
Q015-ZN14,1.0
Q015-ZN15,1.0
Q017,-1.0
Q018,1.0
Q019,1.0
Q020-01,1.0
Q020-02,1.0
Q020-ZN01,1.0
Q020-ZN02,0.5
Q020-ZN03,1.0
Q020-ZN04,0.5
Q020-ZN05,1.0
Q021-01,1.0
Q021-02,1.0
Q021-03,1.0
Q021-ZN01,1.0
Q021-ZN02,1.0
Q021-ZN03,1.0
Q021-ZN04,1.0
Q021-ZN05,0.0
Q021-ZN06,0.0
Q021-ZN07,0.0
Q021B,1.0
Q021C,1.0
Q022,1.0
Q023,1.0
Q023-01,1.0
Q024-02,1.0
Q024-03,1.0
Q024-05,1.0
Q024-G01,1.0
Q024-ZN01,1.0
Q024-ZN02,0.5
Q024-ZN03,1.0
Q024-ZN04,1.0
Q024-ZN05,1.0
Q024-ZN06,0.5
Q025,1.0
Q026,0.5
Q027-02,1.0
Q028,1.0
Q029,1.0
Q030,1.0
Q031,0.0
Q031A,0.0
Q032,1.0
Q033,1.0
Q034,1.0
Q035,1.0
Q036A,1.0
Q037,1.0
Q038,1.0
Q040,1.0
Q041,1.0
Q042,1.0
Q043,1.0
Q044,1.0
Q045,1.0
Q046,1.0
Q047,1.0
