11691,3.96656E-07,1.63508E-09,5.20253E-10,4.45931E-10,7.43218E-11,0,2.97287E-10,7.43218E-11,7.43218E-11,7.43218E-11,0,7.43218E-11,0,7.43218E-11,0,0,0,0,0,0
11692,3.98301E-07,4.24854E-10,2.12427E-10,0,0,2.12427E-10,2.12427E-10,2.12427E-10,0,0,0,2.12427E-10,0,0,0,0,0,2.12427E-10,0,0
11411,4E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11412,3.99901E-07,4.93218E-11,4.93218E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11413,4E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11414,3.98444E-07,7.77756E-10,6.22205E-10,1.55551E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11415,3.79751E-07,9.59147E-09,6.74956E-09,2.84192E-09,3.5524E-10,7.1048E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11416,4E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11417,0.0000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11418,3.98243E-07,1.10957E-09,1.84928E-10,9.24642E-11,2.77393E-10,9.24642E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11420,0.0000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11421,3.99367E-07,4.21867E-10,0,7.03111E-11,0,7.03111E-11,0,7.03111E-11,0,0,0,0,0,0,0,0,0,0,0,0
11422,3.99937E-07,0,6.32111E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11423,3.98573E-07,6.71423E-10,4.19639E-10,8.39278E-11,1.67856E-10,0,8.39278E-11,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,3.99245E-07,9.43396E-11,1.88679E-10,2.83019E-10,0,0,9.43396E-11,0,0,9.43396E-11,0,0,0,0,0,0,0,0,0,0
11427,3.9873E-07,1.95408E-10,1.95408E-10,9.7704E-11,2.93112E-10,2.93112E-10,0,9.7704E-11,9.7704E-11,0,0,0,0,0,0,0,0,0,0,0
11428,3.9929E-07,5.07357E-10,2.02943E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,3.99926E-07,0,7.44879E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11432,3.95317E-07,2.0968E-09,1.46776E-09,7.68828E-10,1.39787E-10,1.39787E-10,6.98934E-11,0,0,0,0,0,0,0,0,0,0,0,0,0
11433,3.9918E-07,2.23714E-10,2.23714E-10,7.45712E-11,7.45712E-11,7.45712E-11,1.49142E-10,0,0,0,0,0,0,0,0,0,0,0,0,0
11434,3.99543E-07,2.07792E-10,4.15584E-11,4.15584E-11,4.15584E-11,8.31169E-11,0,0,0,0,4.15584E-11,0,0,0,0,0,0,0,0,0
11435,3.94218E-07,2.81305E-09,1.71909E-09,6.25122E-10,1.56281E-10,1.56281E-10,1.56281E-10,0,0,7.81403E-11,0,0,0,0,0,7.81403E-11,0,0,0,0
11436,4E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11693,3.98665E-07,2.67023E-10,0,0,0,0,0,5.34045E-10,0,0,2.67023E-10,2.67023E-10,0,0,0,0,0,0,0,0
11694,3.99062E-07,3.51597E-10,0,0,3.51597E-10,0,0,1.17199E-10,0,0,1.17199E-10,0,0,0,0,0,0,0,0,0
11357,3.97757E-07,1.53948E-09,3.95865E-10,1.7594E-10,8.79701E-11,0,4.3985E-11,0,0,0,0,0,0,0,0,0,0,0,0,0
11697,0,0,0,0,0,0,0,0,0,0,0,4E-07,0,0,0,0,0,0,0,0
11102,3.93025E-07,4.53357E-09,1.39494E-09,3.48736E-10,3.48736E-10,0,1.74368E-10,0,0,0,0,0,0,0,0,0,0,0,1.74368E-10,0
11103,3.98874E-07,9.00901E-10,2.25225E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11104,3.84585E-07,1.04507E-08,3.39647E-09,7.83801E-10,2.61267E-10,0,2.61267E-10,0,0,2.61267E-10,0,0,0,0,0,0,0,0,0,0
11105,3.97058E-07,1.93318E-09,8.40513E-10,0,0,8.40513E-11,8.40513E-11,0,0,0,0,0,0,0,0,0,0,0,0,0
11106,3.91323E-07,5.78477E-09,1.19098E-09,3.40281E-10,1.7014E-10,3.40281E-10,0,1.7014E-10,0,6.80561E-10,0,0,0,0,0,0,0,0,0,0
11354,3.93047E-07,2.76074E-09,2.14724E-09,1.12474E-09,4.08998E-10,2.04499E-10,1.02249E-10,1.02249E-10,1.02249E-10,0,0,0,0,0,0,0,0,0,0,0
11355,3.93319E-07,3.27376E-09,1.33623E-09,1.26942E-09,5.34491E-10,6.68114E-11,2.00434E-10,0,0,0,0,0,0,0,0,0,0,0,0,0
11356,3.998E-07,1.0015E-10,0,1.0015E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101,3.92969E-07,2.34375E-09,1.17187E-09,3.90625E-10,0,3.90625E-10,3.90625E-10,7.8125E-10,7.8125E-10,0,0,3.90625E-10,0,0,3.90625E-10,0,0,0,0,0
11358,3.99696E-07,2.02943E-10,1.01471E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11360,3.95844E-07,1.16376E-09,4.98753E-10,4.98753E-10,4.98753E-10,3.32502E-10,4.98753E-10,0,1.66251E-10,0,1.66251E-10,1.66251E-10,0,0,1.66251E-10,0,0,0,0,0
11361,3.98901E-07,6.87049E-10,2.7482E-10,0,6.87049E-11,0,0,6.87049E-11,0,0,0,0,0,0,0,0,0,0,0,0
11362,3.9731E-07,5.12328E-10,6.4041E-10,6.4041E-10,5.12328E-10,2.56164E-10,0,0,1.28082E-10,0,0,0,0,0,0,0,0,0,0,0
11363,3.97447E-07,1.91489E-09,2.12766E-10,4.25532E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11364,3.98006E-07,2.75056E-10,2.06292E-10,2.75056E-10,5.50112E-10,2.06292E-10,2.75056E-10,6.8764E-11,0,0,0,0,0,6.8764E-11,0,0,0,6.8764E-11,0,0
11365,3.99082E-07,6.55523E-11,1.31105E-10,6.55523E-11,0,0,1.31105E-10,6.55523E-11,6.55523E-11,0,6.55523E-11,6.55523E-11,0,0,6.55523E-11,0,0,1.31105E-10,0,6.55523E-11
11366,3.99886E-07,0,0,1.14482E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11367,3.96211E-07,1.23375E-09,1.14563E-09,7.93126E-10,3.52501E-10,8.81251E-11,0,0,8.81251E-11,0,0,0,0,0,8.81251E-11,0,0,0,0,0
11368,3.97532E-07,4.42968E-10,2.53125E-10,7.59374E-10,8.85936E-10,6.32811E-11,0,0,6.32811E-11,0,0,0,0,0,0,0,0,0,0,0
11369,3.99592E-07,2.44648E-10,0,0,0,0,8.15494E-11,0,8.15494E-11,0,0,0,0,0,0,0,0,0,0,0
11370,3.99695E-07,3.05266E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11372,3.74051E-07,1.80682E-08,4.61317E-09,1.15329E-09,9.61076E-10,5.76646E-10,1.92215E-10,1.92215E-10,1.92215E-10,0,0,0,0,0,0,0,0,0,0,0
11373,3.93205E-07,4.40058E-09,1.812E-09,3.88287E-10,6.47144E-11,0,6.47144E-11,0,0,6.47144E-11,0,0,0,0,0,0,0,0,0,0
11374,3.8818E-07,6.31296E-09,2.82069E-09,1.74614E-09,2.68637E-10,1.34318E-10,0,0,4.02955E-10,0,0,0,1.34318E-10,0,0,0,0,0,0,0
11375,3.84518E-07,7.64372E-09,4.79352E-09,1.61943E-09,5.18219E-10,1.94332E-10,4.53441E-10,0,0,0,1.94332E-10,0,0,0,0,0,0,6.47773E-11,0,0
11419,3.9994E-07,0,5.98086E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11377,3.95501E-07,2.87942E-09,3.59928E-10,4.19916E-10,1.79964E-10,1.19976E-10,5.9988E-11,1.19976E-10,5.9988E-11,0,5.9988E-11,1.19976E-10,0,0,0,0,1.19976E-10,0,0,0
11378,3.9976E-07,1.80018E-10,0,0,0,6.0006E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,3.99707E-07,1.46484E-10,4.88281E-11,0,0,0,0,9.76562E-11,0,0,0,0,0,0,0,0,0,0,0,0
11385,3.99739E-07,1.95392E-10,3.25653E-11,3.25653E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11004,3.97479E-07,1.68067E-10,6.72269E-10,3.36134E-10,1.0084E-09,3.36134E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
